date,fuel,generation
2023-04-01,ORW,157248.788
2023-04-01,OTH,837712.733
2023-04-01,PC,300802.842
2023-04-01,RFO,453211.322
2023-04-01,SUN,15061812.526
2023-04-01,WND,42745525.154
2023-04-01,WOC,504909.906
2023-04-01,WOO,82986.014
2023-04-01,WWW,2335538.058
2023-05-01,COL,43445099.786
2023-05-01,DFO,387833.813
2023-05-01,GEO,1345291.0
2023-05-01,HYC,27653045.867
2023-05-01,MLG,1168297.079
2023-05-01,NG,137413228.076
2023-05-01,NUC,61155193.0
2023-05-01,OOG,1011408.851
2023-05-01,ORW,176284.524
2023-05-01,OTH,948854.957
2023-05-01,PC,329937.66599999997
2023-05-01,RFO,447646.763
2023-05-01,SUN,17281293.748
2023-05-01,WND,32227203.967
2023-05-01,WOC,383223.148
2023-05-01,WOO,66100.989
2023-05-01,WWW,2653572.696
2023-06-01,COL,57219788.949
2023-06-01,DFO,345007.624
2023-06-01,GEO,1293384.0
2023-06-01,HYC,21572837.977
2023-06-01,MLG,1149852.68
2023-06-01,NG,161996515.608
2023-06-01,NUC,64819195.0
2023-06-01,OOG,974199.576
2023-06-01,ORW,159254.421
2023-06-01,OTH,946428.496
2023-06-01,PC,389463.923
2023-06-01,RFO,452351.496
2023-06-01,SUN,17834027.485
2023-06-01,WND,27547006.927
2023-06-01,WOC,577852.56
2023-06-01,WOO,89278.02900000001
2023-06-01,WWW,2578938.557
2023-07-01,COL,78095281.725
2023-07-01,DFO,344233.748
2023-07-01,GEO,1296089.0
2023-07-01,HYC,21978678.831
2023-07-01,MLG,1171636.241
2023-07-01,NG,199535256.641
2023-07-01,NUC,69887588.0
2023-07-01,OOG,1046511.024
2023-07-01,ORW,164772.181
2023-07-01,OTH,1006602.731
2023-07-01,PC,651104.739
2023-07-01,RFO,536286.361
2023-07-01,SUN,18894758.909
2023-07-01,WND,28005358.672
2023-07-01,WOC,814888.815
2023-07-01,WOO,86841.193
2023-07-01,WWW,2757503.98
2023-08-01,COL,77372489.615
2023-08-01,DFO,384032.616
2023-08-01,GEO,1266944.0
2023-08-01,HYC,21295816.872
2023-08-01,MLG,1163664.606
2023-08-01,NG,199226872.418
2023-08-01,NUC,69744023.0
2023-08-01,OOG,1087710.2
2023-08-01,ORW,174081.378
2023-08-01,OTH,998829.579
2023-08-01,PC,651155.7609999999
2023-08-01,RFO,497889.19800000003
2023-08-01,SUN,17744713.537
2023-08-01,WND,28394209.128
2023-08-01,WOC,744962.034
2023-08-01,WOO,81116.329
2023-08-01,WWW,2884173.072
2023-09-01,COL,59546343.787
2023-09-01,DFO,296761.439
2023-09-01,GEO,1314594.0
2023-09-01,HYC,16916228.644
2023-09-01,MLG,1070351.586
2023-09-01,NG,166315890.778
2023-09-01,NUC,65559710.0
2023-09-01,OOG,983421.7590000001
2023-09-01,ORW,159669.721
2023-09-01,OTH,908618.87
2023-09-01,PC,592358.188
2023-09-01,RFO,517773.77999999997
2023-09-01,SUN,15583202.85
2023-09-01,WND,28370299.666
2023-09-01,WOC,412867.67
2023-09-01,WOO,84085.941
2023-09-01,WWW,2572741.208
2023-10-01,COL,50459210.942999996
2023-10-01,DFO,332627.542
2023-10-01,GEO,1419910.0
2023-10-01,HYC,15673128.823
2023-10-01,MLG,1112893.933
2023-10-01,NG,140832044.268
2023-10-01,NUC,61439036.0
2023-10-01,OOG,923533.376
2023-10-01,ORW,190638.745
2023-10-01,OTH,970321.202
2023-10-01,PC,293355.755
2023-10-01,RFO,570931.31
2023-10-01,SUN,14121096.242
2023-10-01,WND,36019902.04
2023-10-01,WOC,485771.527
2023-10-01,WOO,94368.203
2023-10-01,WWW,2317341.455
2023-11-01,COL,50578453.761
2023-11-01,DFO,358778.775
2023-11-01,GEO,1439638.0
2023-11-01,HYC,17068499.445
2023-11-01,MLG,1121969.834
2023-11-01,NG,135544124.141
2023-11-01,NUC,62257644.0
2023-11-01,OOG,959322.516
2023-11-01,ORW,183346.182
2023-11-01,OTH,971241.85
2023-11-01,PC,179049.74300000002
2023-11-01,RFO,477503.55
2023-11-01,SUN,10446317.451
2023-11-01,WND,36448520.715
2023-11-01,WOC,631323.1039999999
2023-11-01,WOO,82558.68
2023-11-01,WWW,2583842.519
2023-12-01,COL,55614860.345
2023-12-01,DFO,373487.396
2023-12-01,GEO,1472619.0
2023-12-01,HYC,19076079.192
2023-12-01,MLG,1190138.769
2023-12-01,NG,148060021.44
2023-12-01,NUC,68854346.0
2023-12-01,OOG,1062206.581
2023-12-01,ORW,212984.468
2023-12-01,OTH,1009761.0869999999
2023-12-01,PC,317936.535
2023-12-01,RFO,473276.801
2023-12-01,SUN,9112961.041
2023-12-01,WND,38038402.066
2023-12-01,WOC,767734.461
2023-12-01,WOO,82040.595
2023-12-01,WWW,2774371.811
2024-01-01,COL,74926890.017
2024-01-01,DFO,770725.019
2024-01-01,GEO,1398953.0
2024-01-01,HYC,21555186.053
2024-01-01,MLG,1109668.476
2024-01-01,NG,161718556.88
2024-01-01,NUC,69155444.0
2024-01-01,OOG,1074054.61
2024-01-01,ORW,185764.018
2024-01-01,OTH,941094.243
2024-01-01,PC,359709.534
2024-01-01,RFO,599795.076
2024-01-01,SUN,9583593.244
2024-01-01,WND,34791138.247
2024-01-01,WOC,691017.17
2024-01-01,WOO,117138.026
2024-01-01,WWW,2849267.597
2024-02-01,COL,43458361.186
2024-02-01,DFO,276960.778
2024-02-01,GEO,1302748.0
2024-02-01,HYC,20797160.227
2024-02-01,MLG,1026679.743
2024-02-01,NG,131903061.916
2024-02-01,NUC,64583812.0
2024-02-01,OOG,930929.5430000001
2024-02-01,ORW,176470.85
2024-02-01,OTH,857596.51
2024-02-01,PC,217202.194
2024-02-01,RFO,408789.759
2024-02-01,SUN,12539983.038
2024-02-01,WND,40981582.421
2024-02-01,WOC,704504.836
2024-02-01,WOO,85496.363
2024-02-01,WWW,2621224.711
2024-03-01,COL,37754932.512
2024-03-01,DFO,300269.623
2024-03-01,GEO,1359485.0
2024-03-01,HYC,23364267.447
2024-03-01,MLG,1059978.872
2024-03-01,NG,131195003.696
2024-03-01,NUC,63345769.0
2024-03-01,OOG,881860.541
2024-03-01,ORW,181599.937
2024-03-01,OTH,847644.0329999999
2024-03-01,PC,207334.848
2024-03-01,RFO,422440.761
2024-03-01,SUN,16019114.044
2024-03-01,WND,45101856.854
2024-03-01,WOC,773566.833
2024-03-01,WOO,77927.878
2024-03-01,WWW,2651448.511
2024-04-01,COL,36595892.293
2024-04-01,DFO,400761.408
2024-04-01,GEO,1279704.0
2024-04-01,HYC,20916689.361
2024-04-01,MLG,993424.838
2024-04-01,NG,121572914.909
2024-04-01,NUC,57572883.0
2024-04-01,OOG,912837.165
2024-04-01,ORW,157681.886
2024-04-01,OTH,812346.399
2024-04-01,PC,277942.897
2024-04-01,RFO,414781.616
2024-04-01,SUN,19241078.116
2024-04-01,WND,47088464.901
2024-04-01,WOC,672916.482
2024-04-01,WOO,65018.771
2024-04-01,WWW,2423389.574
2024-05-01,COL,45321794.037
2024-05-01,DFO,360401.53
2024-05-01,GEO,1246269.0
2024-05-01,HYC,24477676.166
2024-05-01,MLG,1107021.026
2024-05-01,NG,144040453.523
2024-05-01,NUC,64972965.0
2024-05-01,OOG,889427.348
2024-05-01,ORW,176321.31399999998
2024-05-01,OTH,922211.8640000001
2024-05-01,PC,303710.836
2024-05-01,RFO,459837.43
2024-05-01,SUN,22371406.813
2024-05-01,WND,39255646.94
2024-05-01,WOC,501515.626
2024-05-01,WOO,53879.859000000004
2024-05-01,WWW,2575268.423
2024-06-01,COL,60691559.275
2024-06-01,DFO,364426.744
2024-06-01,GEO,1201904.0
2024-06-01,HYC,22397008.682
2024-06-01,MLG,1043528.845
2024-06-01,NG,169205022.505
2024-06-01,NUC,68192147.0
2024-06-01,OOG,940605.328
2024-06-01,ORW,167871.108
2024-06-01,OTH,909959.779
2024-06-01,PC,388514.42
2024-06-01,RFO,467757.979
2024-06-01,SUN,24459026.078
2024-06-01,WND,38661402.167
2024-06-01,WOC,650950.247
2024-06-01,WOO,64400.112
2024-06-01,WWW,2680683.641
2024-07-01,COL,70771502.26099999
2024-07-01,DFO,423671.304
2024-07-01,GEO,1217524.0
2024-07-01,HYC,21385264.945
2024-07-01,MLG,1098736.634
2024-07-01,NG,206013941.916
2024-07-01,NUC,69850752.0
2024-07-01,OOG,948889.04
2024-07-01,ORW,165715.882
2024-07-01,OTH,955234.764
2024-07-01,PC,451133.29600000003
2024-07-01,RFO,510211.38800000004
2024-07-01,SUN,24483777.192
2024-07-01,WND,28304464.134
2024-07-01,WOC,796310.618
2024-07-01,WOO,68499.271
2024-07-01,WWW,2806321.821
2024-08-01,COL,68312018.946
2024-08-01,DFO,439899.257
2024-08-01,GEO,1227246.0
2024-08-01,HYC,20513997.294
2024-08-01,MLG,1121811.786
2024-08-01,NG,202964566.516
2024-08-01,NUC,69766413.0
2024-08-01,OOG,910699.625
2024-08-01,ORW,175579.589
2024-08-01,OTH,928923.6900000001
2024-08-01,PC,431804.582
2024-08-01,RFO,495330.246
2024-08-01,SUN,24328484.365
2024-08-01,WND,29289620.479
2024-08-01,WOC,448448.18200000003
2024-08-01,WOO,63187.238
2024-08-01,WWW,2839098.509
2024-09-01,COL,54214937.009
2024-09-01,DFO,318140.907
2024-09-01,GEO,1201454.0
2024-09-01,HYC,15940186.078
2024-09-01,MLG,1051572.109
2024-09-01,NG,169729062.989
2024-09-01,NUC,62668544.0
2024-09-01,OOG,836303.228
2024-09-01,ORW,170518.096
2024-09-01,OTH,858559.11
2024-09-01,PC,235833.738
2024-09-01,RFO,480241.962
2024-09-01,SUN,20538239.888
2024-09-01,WND,29178437.56
2024-09-01,WOC,364320.741
2024-09-01,WOO,48607.782
2024-09-01,WWW,2562959.55
2024-10-01,COL,46539203.675
2024-10-01,DFO,373615.094
2024-10-01,GEO,1261078.0
2024-10-01,HYC,15354155.631
2024-10-01,MLG,1055565.475
2024-10-01,NG,146770367.229
2024-10-01,NUC,58777361.0
2024-10-01,OOG,801324.749
2024-10-01,ORW,186913.552
2024-10-01,OTH,845138.209
2024-10-01,PC,231505.28000000003
2024-10-01,RFO,516577.619
2024-10-01,SUN,19827818.319
2024-10-01,WND,39591530.66
2024-10-01,WOC,382335.964
2024-10-01,WOO,58772.417
2024-10-01,WWW,2239916.259
2024-11-01,COL,44592374.846
2024-11-01,DFO,355564.015
2024-11-01,GEO,1317493.0
2024-11-01,HYC,16727082.764
2024-11-01,MLG,1033733.2390000001
2024-11-01,NG,137772172.48
2024-11-01,NUC,61910827.0
2024-11-01,OOG,799878.211
2024-11-01,ORW,180021.915
2024-11-01,OTH,906478.49
2024-11-01,PC,220004.487
2024-11-01,RFO,472914.955
2024-11-01,SUN,13842920.692
2024-11-01,WND,40133139.547
2024-11-01,WOC,339744.80700000003
2024-11-01,WOO,59638.025
2024-11-01,WWW,2550044.512
2024-12-01,COL,62265749.199
2024-12-01,DFO,542113.774
2024-12-01,GEO,1393282.0
2024-12-01,HYC,19534612.566
2024-12-01,MLG,1045869.816
2024-12-01,NG,147688677.36
2024-12-01,NUC,71213647.0
2024-12-01,OOG,918863.993
2024-12-01,ORW,192090.016
2024-12-01,OTH,942681.823
2024-12-01,PC,304025.21
2024-12-01,RFO,615415.439
2024-12-01,SUN,12603389.214
2024-12-01,WND,39527394.679
2024-12-01,WOC,538516.682
2024-12-01,WOO,82886.118
2024-12-01,WWW,2764634.847
