date,fuel,generation
2022-09-01,WOO,190056.834
2022-09-01,WWW,5728626.218
2022-10-01,COL,107200375.734
2022-10-01,DFO,633742.326
2022-10-01,GEO,2596943.692
2022-10-01,HPS,-868704.0
2022-10-01,HYC,28734836.83
2022-10-01,MLG,2373329.1
2022-10-01,NG,266983047.688
2022-10-01,NUC,117890766.0
2022-10-01,OOG,1935651.31
2022-10-01,ORW,363364.83
2022-10-01,OTH,1687944.702
2022-10-01,PC,1219131.364
2022-10-01,RFO,1075732.134
2022-10-01,SUN,23883003.106
2022-10-01,WND,65489268.296
2022-10-01,WOC,1256538.856
2022-10-01,WOO,194281.37
2022-10-01,WWW,5248729.528
2022-11-01,COL,111407362.884
2022-11-01,DFO,710369.102
2022-11-01,GEO,2793438.294
2022-11-01,HPS,-990240.0
2022-11-01,HYC,35796295.364
2022-11-01,MLG,2302736.4359999998
2022-11-01,NG,255046878.014
2022-11-01,NUC,124082574.0
2022-11-01,OOG,1821491.578
2022-11-01,ORW,333670.408
2022-11-01,OTH,1728410.986
2022-11-01,PC,1136268.23
2022-11-01,RFO,950373.562
2022-11-01,SUN,16805025.426
2022-11-01,WND,82397693.02
2022-11-01,WOC,1346563.236
2022-11-01,WOO,161697.11000000002
2022-11-01,WWW,5730086.722
2022-12-01,COL,145490281.868
2022-12-01,DFO,3971008.408
2022-12-01,GEO,2963968.862
2022-12-01,HPS,-1096572.0
2022-12-01,HYC,40859081.732
2022-12-01,MLG,2334460.296
2022-12-01,NG,281431917.464
2022-12-01,NUC,138188294.0
2022-12-01,OOG,1955284.616
2022-12-01,ORW,361622.268
2022-12-01,OTH,1752626.514
2022-12-01,PC,1487073.584
2022-12-01,RFO,2119684.244
2022-12-01,SUN,13554271.508
2022-12-01,WND,77359063.898
2022-12-01,WOC,1271502.726
2022-12-01,WOO,500806.322
2022-12-01,WWW,6009686.816
2023-01-01,COL,121703668.504
2023-01-01,DFO,769371.04
2023-01-01,GEO,2840010.0
2023-01-01,HPS,-1240942.0
2023-01-01,HYC,45508433.962
2023-01-01,MLG,2354363.828
2023-01-01,NG,277005310.772
2023-01-01,NUC,141740160.0
2023-01-01,OOG,1889817.176
2023-01-01,ORW,335643.204
2023-01-01,OTH,1777900.298
2023-01-01,PC,842782.842
2023-01-01,RFO,960787.676
2023-01-01,SUN,15612089.672
2023-01-01,WND,76715953.772
2023-01-01,WOC,1010396.972
2023-01-01,WOO,235632.272
2023-01-01,WWW,5839223.776
2023-02-01,COL,91505767.712
2023-02-01,DFO,946493.26
2023-02-01,GEO,2603086.0
2023-02-01,HPS,-911618.0
2023-02-01,HYC,39922284.258
2023-02-01,MLG,2068626.9239999999
2023-02-01,NG,250071307.552
2023-02-01,NUC,121613714.0
2023-02-01,OOG,1782676.94
2023-02-01,ORW,348389.692
2023-02-01,OTH,1556913.0860000001
2023-02-01,PC,790013.13
2023-02-01,RFO,1308971.598
2023-02-01,SUN,18869175.218
2023-02-01,WND,82848537.76
2023-02-01,WOC,1242552.646
2023-02-01,WOO,211409.706
2023-02-01,WWW,5065051.724
2023-03-01,COL,98952295.516
2023-03-01,DFO,696842.0
2023-03-01,GEO,2883720.0
2023-03-01,HPS,-1038036.0
2023-03-01,HYC,42662802.804
2023-03-01,MLG,2231066.704
2023-03-01,NG,267398822.974
2023-03-01,NUC,125640886.0
2023-03-01,OOG,2056559.634
2023-03-01,ORW,323655.924
2023-03-01,OTH,1580032.154
2023-03-01,PC,628961.87
2023-03-01,RFO,971718.052
2023-03-01,SUN,24425624.75
2023-03-01,WND,87167506.228
2023-03-01,WOC,1238909.92
2023-03-01,WOO,178723.902
2023-03-01,WWW,5408852.188
2023-04-01,COL,79455389.52
2023-04-01,DFO,668660.642
2023-04-01,GEO,2711042.0
2023-04-01,HPS,-579698.0
2023-04-01,HYC,39639216.504
2023-04-01,MLG,2063449.088
2023-04-01,NG,240023264.188
2023-04-01,NUC,113324916.0
2023-04-01,OOG,1732725.7319999998
2023-04-01,ORW,314423.19800000003
2023-04-01,OTH,1488311.034
2023-04-01,PC,601605.684
2023-04-01,RFO,901891.9199999999
2023-04-01,SUN,30123281.052
2023-04-01,WND,85491014.308
2023-04-01,WOC,1009819.812
2023-04-01,WOO,165972.028
2023-04-01,WWW,4671076.116
2023-05-01,COL,86840871.83
2023-05-01,DFO,736949.512
2023-05-01,GEO,2690582.0
2023-05-01,HPS,-918200.0
2023-05-01,HYC,55302581.734
2023-05-01,MLG,2334773.478
2023-05-01,NG,274787202.438
2023-05-01,NUC,122310386.0
2023-05-01,OOG,2022817.702
2023-05-01,ORW,352485.234
2023-05-01,OTH,1714410.63
2023-05-01,PC,659875.3319999999
2023-05-01,RFO,890891.148
2023-05-01,SUN,34562095.496
2023-05-01,WND,64454361.934
2023-05-01,WOC,766446.296
2023-05-01,WOO,132201.978
2023-05-01,WWW,5307145.392
2023-06-01,COL,114387295.936
2023-06-01,DFO,676988.948
2023-06-01,GEO,2586768.0
2023-06-01,HPS,-1102618.0
2023-06-01,HYC,43144477.954
2023-06-01,MLG,2298501.13
2023-06-01,NG,323962626.668
2023-06-01,NUC,129638390.0
2023-06-01,OOG,1948399.152
2023-06-01,ORW,318427.634
2023-06-01,OTH,1675765.256
2023-06-01,PC,778927.846
2023-06-01,RFO,899823.352
2023-06-01,SUN,35667398.97
2023-06-01,WND,55093947.854
2023-06-01,WOC,1155705.12
2023-06-01,WOO,178556.05800000002
2023-06-01,WWW,5157877.114
2023-07-01,COL,156176655.72800002
2023-07-01,DFO,681865.304
2023-07-01,GEO,2592178.0
2023-07-01,HPS,-1312664.0
2023-07-01,HYC,43955467.662
2023-07-01,MLG,2341957.7939999998
2023-07-01,NG,399043084.34
2023-07-01,NUC,139775176.0
2023-07-01,OOG,2091642.304
2023-07-01,ORW,329461.55
2023-07-01,OTH,1743242.6940000001
2023-07-01,PC,1302209.478
2023-07-01,RFO,1072572.722
2023-07-01,SUN,37788623.818
2023-07-01,WND,56009121.344
2023-07-01,WOC,1629777.63
2023-07-01,WOO,173682.386
2023-07-01,WWW,5515007.96
2023-08-01,COL,154733502.77
2023-08-01,DFO,761919.54
2023-08-01,GEO,2533888.0
2023-08-01,HPS,-1305988.0
2023-08-01,HYC,42586173.744
2023-08-01,MLG,2325428.906
2023-08-01,NG,398441659.684
2023-08-01,NUC,139488046.0
2023-08-01,OOG,2175420.4
2023-08-01,ORW,348079.998
2023-08-01,OTH,1729558.666
2023-08-01,PC,1302311.5219999999
2023-08-01,RFO,992081.448
2023-08-01,SUN,35488101.074
2023-08-01,WND,56788356.256
2023-08-01,WOC,1489924.068
2023-08-01,WOO,162232.658
2023-08-01,WWW,5768346.144
2023-09-01,COL,119091994.872
2023-09-01,DFO,583341.112
2023-09-01,GEO,2629188.0
2023-09-01,HPS,-1105300.0
2023-09-01,HYC,33831455.288
2023-09-01,MLG,2139058.024
2023-09-01,NG,332621986.956
2023-09-01,NUC,131119420.0
2023-09-01,OOG,1966843.5180000002
2023-09-01,ORW,319262.75800000003
2023-09-01,OTH,1549902.94
2023-09-01,PC,1184716.376
2023-09-01,RFO,1035547.5599999999
2023-09-01,SUN,31165647.7
2023-09-01,WND,56706661.332
2023-09-01,WOC,825735.34
2023-09-01,WOO,168171.882
2023-09-01,WWW,5145482.416
2023-10-01,COL,100893942.194
2023-10-01,DFO,652689.246
2023-10-01,GEO,2839820.0
2023-10-01,HPS,-743332.0
2023-10-01,HYC,31345119.646
2023-10-01,MLG,2224917.154
2023-10-01,NG,281649691.588
2023-10-01,NUC,122871264.0
2023-10-01,OOG,1847066.752
2023-10-01,ORW,381195.186
2023-10-01,OTH,1673088.194
2023-10-01,PC,586711.51
2023-10-01,RFO,1138292.812
2023-10-01,SUN,28241424.484
2023-10-01,WND,72039730.08
2023-10-01,WOC,971543.054
2023-10-01,WOO,188736.406
2023-10-01,WWW,4634682.91
2023-11-01,COL,101156066.012
2023-11-01,DFO,694439.01
2023-11-01,GEO,2879276.0
2023-11-01,HPS,-693876.0
2023-11-01,HYC,34051364.89
2023-11-01,MLG,2243875.57
2023-11-01,NG,271062553.344
2023-11-01,NUC,124515288.0
2023-11-01,OOG,1917205.182
2023-11-01,ORW,366610.146
2023-11-01,OTH,1688681.362
2023-11-01,PC,358099.48600000003
2023-11-01,RFO,951512.016
2023-11-01,SUN,20892220.902
2023-11-01,WND,72890753.43
2023-11-01,WOC,1262646.2079999999
2023-11-01,WOO,165117.36
2023-11-01,WWW,5167685.038
2023-12-01,COL,111194178.86400001
2023-12-01,DFO,736805.378
2023-12-01,GEO,2945238.0
2023-12-01,HPS,-1027784.0
2023-12-01,HYC,38055298.384
2023-12-01,MLG,2380277.538
2023-12-01,NG,296058313.514
2023-12-01,NUC,137708692.0
2023-12-01,OOG,2124413.162
2023-12-01,ORW,425880.64400000003
2023-12-01,OTH,1737036.1739999999
2023-12-01,PC,635873.07
2023-12-01,RFO,938980.836
2023-12-01,SUN,18225014.082
2023-12-01,WND,76076726.132
2023-12-01,WOC,1535468.922
2023-12-01,WOO,164081.19
2023-12-01,WWW,5548743.622
2024-01-01,COL,149853021.362
2024-01-01,DFO,1504523.422
2024-01-01,GEO,2797906.0
2024-01-01,HPS,-828132.0
2024-01-01,HYC,43107808.106
2024-01-01,MLG,2218606.178
2024-01-01,NG,323333282.004
2024-01-01,NUC,138159470.0
2024-01-01,OOG,2148109.22
2024-01-01,ORW,371206.17
2024-01-01,OTH,1597512.41
2024-01-01,PC,719419.068
2024-01-01,RFO,1199029.966
2024-01-01,SUN,19165724.488
2024-01-01,WND,69581744.494
2024-01-01,WOC,1382034.34
2024-01-01,WOO,234002.564
2024-01-01,WWW,5698535.194
2024-02-01,COL,86865854.708
2024-02-01,DFO,496133.272
2024-02-01,GEO,2605496.0
2024-02-01,HPS,-807502.0
2024-02-01,HYC,41590598.454
2024-02-01,MLG,2053181.252
2024-02-01,NG,263689472.98
2024-02-01,NUC,129167624.0
2024-02-01,OOG,1861859.0860000001
2024-02-01,ORW,352660.324
2024-02-01,OTH,1440901.148
2024-02-01,PC,434404.388
2024-02-01,RFO,812554.988
2024-02-01,SUN,25079958.076
2024-02-01,WND,81963164.842
2024-02-01,WOC,1409009.672
2024-02-01,WOO,170880.01
2024-02-01,WWW,5242449.422
2024-03-01,COL,75463415.932
2024-03-01,DFO,571056.876
2024-03-01,GEO,2718970.0
2024-03-01,HPS,-697524.0
2024-03-01,HYC,46725270.894
2024-03-01,MLG,2119943.656
2024-03-01,NG,262274609.246
2024-03-01,NUC,126691538.0
2024-03-01,OOG,1763721.082
2024-03-01,ORW,362915.578
2024-03-01,OTH,1378384.0659999999
2024-03-01,PC,414669.696
2024-03-01,RFO,841519.3019999999
2024-03-01,SUN,32038220.088
2024-03-01,WND,90203703.708
2024-03-01,WOC,1547133.666
2024-03-01,WOO,155753.77
2024-03-01,WWW,5302897.022
2024-04-01,COL,73145922.98
2024-04-01,DFO,775288.3640000001
2024-04-01,GEO,2559408.0
2024-04-01,HPS,-676296.0
2024-04-01,HYC,41831486.722
2024-04-01,MLG,1982568.522
2024-04-01,NG,243063757.12
2024-04-01,NUC,115083752.0
2024-04-01,OOG,1825674.33
2024-04-01,ORW,315088.99199999997
2024-04-01,OTH,1288685.758
2024-04-01,PC,555885.794
2024-04-01,RFO,826369.058
2024-04-01,SUN,38482156.232
2024-04-01,WND,94176919.802
2024-04-01,WOC,1345832.964
2024-04-01,WOO,129977.632
2024-04-01,WWW,4846769.05
2024-05-01,COL,90621700.928
2024-05-01,DFO,676095.778
2024-05-01,GEO,2492538.0
2024-05-01,HPS,-568192.0
2024-05-01,HYC,48954446.332
2024-05-01,MLG,2213735.85
2024-05-01,NG,287986741.942
2024-05-01,NUC,129945930.0
2024-05-01,OOG,1778854.696
2024-05-01,ORW,352351.794
2024-05-01,OTH,1476976.956
2024-05-01,PC,607421.672
2024-05-01,RFO,916998.482
2024-05-01,SUN,44742793.626
2024-05-01,WND,78511293.88
2024-05-01,WOC,1003031.252
2024-05-01,WOO,107676.056
2024-05-01,WWW,5149920.248
2024-06-01,COL,121375420.984
2024-06-01,DFO,716849.192
2024-06-01,GEO,2403808.0
2024-06-01,HPS,-1157620.0
2024-06-01,HYC,44793139.364
2024-06-01,MLG,2086201.98
2024-06-01,NG,338311723.63
2024-06-01,NUC,136384294.0
2024-06-01,OOG,1881210.656
2024-06-01,ORW,335471.85
2024-06-01,OTH,1388313.274
2024-06-01,PC,777028.84
2024-06-01,RFO,935323.9839999999
2024-06-01,SUN,48918024.156
2024-06-01,WND,77322778.334
2024-06-01,WOC,1301900.494
2024-06-01,WOO,128740.166
2024-06-01,WWW,5361367.282
2024-07-01,COL,141538094.83
2024-07-01,DFO,836775.086
2024-07-01,GEO,2435048.0
2024-07-01,HPS,-1277922.0
2024-07-01,HYC,42767961.89
2024-07-01,MLG,2197408.004
2024-07-01,NG,411917474.922
2024-07-01,NUC,139701504.0
2024-07-01,OOG,1897778.08
2024-07-01,ORW,331146.74
2024-07-01,OTH,1446678.554
2024-07-01,PC,902266.5920000001
2024-07-01,RFO,1020422.7760000001
2024-07-01,SUN,48967534.384
2024-07-01,WND,56608902.268
2024-07-01,WOC,1592621.236
2024-07-01,WOO,136943.342
2024-07-01,WWW,5612643.642
2024-08-01,COL,136624037.892
2024-08-01,DFO,869054.9180000001
2024-08-01,GEO,2454492.0
2024-08-01,HPS,-1596530.0
2024-08-01,HYC,40981162.588
2024-08-01,MLG,2243131.054
2024-08-01,NG,405830821.702
2024-08-01,NUC,139520576.0
2024-08-01,OOG,1821399.25
2024-08-01,ORW,350866.632
2024-08-01,OTH,1363887.444
2024-08-01,PC,863609.164
2024-08-01,RFO,989744.738
2024-08-01,SUN,48656944.73
2024-08-01,WND,58579240.958
2024-08-01,WOC,896896.3640000001
2024-08-01,WOO,126315.36200000001
2024-08-01,WWW,5678197.018
2024-09-01,COL,108403184.466
2024-09-01,DFO,621861.196
2024-09-01,GEO,2402908.0
2024-09-01,HPS,-1274996.0
2024-09-01,HYC,31822684.156
2024-09-01,MLG,2102698.75
2024-09-01,NG,339341814.678
2024-09-01,NUC,125320936.0
2024-09-01,OOG,1672606.456
2024-09-01,ORW,340760.428
2024-09-01,OTH,1237709.8
2024-09-01,PC,471667.476
2024-09-01,RFO,958785.096
2024-09-01,SUN,41076473.776
2024-09-01,WND,58356861.12
2024-09-01,WOC,714119.534
2024-09-01,WOO,97148.704
2024-09-01,WWW,5125919.1
2024-10-01,COL,93028613.938
2024-10-01,DFO,707850.772
2024-10-01,GEO,2522156.0
2024-10-01,HPS,-877346.0
2024-10-01,HYC,30704423.262
2024-10-01,MLG,2110266.652
2024-10-01,NG,293421634.802
2024-10-01,NUC,117546698.0
2024-10-01,OOG,1601413.676
2024-10-01,ORW,373545.344
2024-10-01,OTH,1139140.058
2024-10-01,PC,463010.56
2024-10-01,RFO,1032268.8319999999
2024-10-01,SUN,39655456.638
2024-10-01,WND,79183047.32
2024-10-01,WOC,750778.946
2024-10-01,WOO,117445.724
2024-10-01,WWW,4479832.518
2024-11-01,COL,89175525.61
2024-11-01,DFO,687133.814
2024-11-01,GEO,2634986.0
2024-11-01,HPS,-979090.0
2024-11-01,HYC,33446857.528
2024-11-01,MLG,2066839.742
2024-11-01,NG,275373199.912
2024-11-01,NUC,123808102.0
2024-11-01,OOG,1599756.422
2024-11-01,ORW,359766.804
2024-11-01,OTH,1303506.94
2024-11-01,PC,440008.974
2024-11-01,RFO,943812.674
2024-11-01,SUN,27682645.384
2024-11-01,WND,80266267.094
2024-11-01,WOC,673112.3759999999
2024-11-01,WOO,119221.68
2024-11-01,WWW,5100089.024
2024-12-01,COL,124523545.172
2024-12-01,DFO,1051953.1
2024-12-01,GEO,2786564.0
2024-12-01,HPS,-962574.0
2024-12-01,HYC,39066269.132
2024-12-01,MLG,2091188.802
2024-12-01,NG,295259760.25
2024-12-01,NUC,142400196.0
2024-12-01,OOG,1837727.986
2024-12-01,ORW,383897.67
2024-12-01,OTH,1278586.416
2024-12-01,PC,608050.42
2024-12-01,RFO,1230360.278
2024-12-01,SUN,25201894.428
2024-12-01,WND,79054789.358
2024-12-01,WOC,1077033.364
2024-12-01,WOO,165591.40600000002
2024-12-01,WWW,5529269.694
